season	day	day_in_year	species_type	leave_reason	n
1	790	60	greylag_family	lean_weight	0
1	790	60	greylag_nonbreeder	migration	0
1	790	60	greylag_nonbreeder	body_condition	0
1	790	60	greylag_nonbreeder	lean_weight	13
1	791	61	pinkfoot_family	migration	0
1	791	61	pinkfoot_family	body_condition	0
1	791	61	pinkfoot_family	lean_weight	0
1	791	61	pinkfoot_nonbreeder	migration	27
1	791	61	pinkfoot_nonbreeder	body_condition	0
1	791	61	pinkfoot_nonbreeder	lean_weight	0
1	791	61	barnacle_family	migration	0
1	791	61	barnacle_family	body_condition	0
1	791	61	barnacle_family	lean_weight	0
1	791	61	barnacle_nonbreeder	migration	0
1	791	61	barnacle_nonbreeder	body_condition	0
1	791	61	barnacle_nonbreeder	lean_weight	8
1	791	61	greylag_family	migration	0
1	791	61	greylag_family	body_condition	0
1	791	61	greylag_family	lean_weight	1
1	791	61	greylag_nonbreeder	migration	0
1	791	61	greylag_nonbreeder	body_condition	0
1	791	61	greylag_nonbreeder	lean_weight	12
1	792	62	pinkfoot_family	migration	0
1	792	62	pinkfoot_family	body_condition	0
1	792	62	pinkfoot_family	lean_weight	0
1	792	62	pinkfoot_nonbreeder	migration	27
1	792	62	pinkfoot_nonbreeder	body_condition	0
1	792	62	pinkfoot_nonbreeder	lean_weight	0
1	792	62	barnacle_family	migration	0
1	792	62	barnacle_family	body_condition	0
1	792	62	barnacle_family	lean_weight	1
1	792	62	barnacle_nonbreeder	migration	0
1	792	62	barnacle_nonbreeder	body_condition	0
1	792	62	barnacle_nonbreeder	lean_weight	7
1	792	62	greylag_family	migration	0
1	792	62	greylag_family	body_condition	0
1	792	62	greylag_family	lean_weight	1
1	792	62	greylag_nonbreeder	migration	0
1	792	62	greylag_nonbreeder	body_condition	0
1	792	62	greylag_nonbreeder	lean_weight	16
1	793	63	pinkfoot_family	migration	1
1	793	63	pinkfoot_family	body_condition	0
1	793	63	pinkfoot_family	lean_weight	0
1	793	63	pinkfoot_nonbreeder	migration	31
1	793	63	pinkfoot_nonbreeder	body_condition	0
1	793	63	pinkfoot_nonbreeder	lean_weight	2
1	793	63	barnacle_family	migration	0
1	793	63	barnacle_family	body_condition	0
1	793	63	barnacle_family	lean_weight	0
1	793	63	barnacle_nonbreeder	migration	0
1	793	63	barnacle_nonbreeder	body_condition	0
1	793	63	barnacle_nonbreeder	lean_weight	3
1	793	63	greylag_family	migration	0
1	793	63	greylag_family	body_condition	0
1	793	63	greylag_family	lean_weight	0
1	793	63	greylag_nonbreeder	migration	0
1	793	63	greylag_nonbreeder	body_condition	0
1	793	63	greylag_nonbreeder	lean_weight	8
1	794	64	pinkfoot_family	migration	0
1	794	64	pinkfoot_family	body_condition	0
1	794	64	pinkfoot_family	lean_weight	0
1	794	64	pinkfoot_nonbreeder	migration	29
1	794	64	pinkfoot_nonbreeder	body_condition	0
1	794	64	pinkfoot_nonbreeder	lean_weight	1
1	794	64	barnacle_family	migration	0
1	794	64	barnacle_family	body_condition	0
1	794	64	barnacle_family	lean_weight	2
1	794	64	barnacle_nonbreeder	migration	0
1	794	64	barnacle_nonbreeder	body_condition	0
1	794	64	barnacle_nonbreeder	lean_weight	4
1	794	64	greylag_family	migration	0
1	794	64	greylag_family	body_condition	0
1	794	64	greylag_family	lean_weight	1
1	794	64	greylag_nonbreeder	migration	0
1	794	64	greylag_nonbreeder	body_condition	0
1	794	64	greylag_nonbreeder	lean_weight	15
1	795	65	pinkfoot_family	migration	2
1	795	65	pinkfoot_family	body_condition	0
1	795	65	pinkfoot_family	lean_weight	0
1	795	65	pinkfoot_nonbreeder	migration	18
1	795	65	pinkfoot_nonbreeder	body_condition	0
1	795	65	pinkfoot_nonbreeder	lean_weight	0
1	795	65	barnacle_family	migration	0
1	795	65	barnacle_family	body_condition	0
1	795	65	barnacle_family	lean_weight	0
1	795	65	barnacle_nonbreeder	migration	0
1	795	65	barnacle_nonbreeder	body_condition	0
1	795	65	barnacle_nonbreeder	lean_weight	6
1	795	65	greylag_family	migration	0
1	795	65	greylag_family	body_condition	0
1	795	65	greylag_family	lean_weight	0
1	795	65	greylag_nonbreeder	migration	0
1	795	65	greylag_nonbreeder	body_condition	0
1	795	65	greylag_nonbreeder	lean_weight	14
1	796	66	pinkfoot_family	migration	4
1	796	66	pinkfoot_family	body_condition	0
1	796	66	pinkfoot_family	lean_weight	0
1	796	66	pinkfoot_nonbreeder	migration	20
1	796	66	pinkfoot_nonbreeder	body_condition	0
1	796	66	pinkfoot_nonbreeder	lean_weight	0
1	796	66	barnacle_family	migration	0
1	796	66	barnacle_family	body_condition	0
1	796	66	barnacle_family	lean_weight	0
1	796	66	barnacle_nonbreeder	migration	0
1	796	66	barnacle_nonbreeder	body_condition	0
1	796	66	barnacle_nonbreeder	lean_weight	9
1	796	66	greylag_family	migration	0
1	796	66	greylag_family	body_condition	0
1	796	66	greylag_family	lean_weight	0
1	796	66	greylag_nonbreeder	migration	0
1	796	66	greylag_nonbreeder	body_condition	0
1	796	66	greylag_nonbreeder	lean_weight	17
1	797	67	pinkfoot_family	migration	4
1	797	67	pinkfoot_family	body_condition	0
1	797	67	pinkfoot_family	lean_weight	0
1	797	67	pinkfoot_nonbreeder	migration	25
1	797	67	pinkfoot_nonbreeder	body_condition	0
1	797	67	pinkfoot_nonbreeder	lean_weight	1
1	797	67	barnacle_family	migration	0
1	797	67	barnacle_family	body_condition	0
1	797	67	barnacle_family	lean_weight	1
1	797	67	barnacle_nonbreeder	migration	0
1	797	67	barnacle_nonbreeder	body_condition	0
1	797	67	barnacle_nonbreeder	lean_weight	13
1	797	67	greylag_family	migration	0
1	797	67	greylag_family	body_condition	0
1	797	67	greylag_family	lean_weight	1
1	797	67	greylag_nonbreeder	migration	0
1	797	67	greylag_nonbreeder	body_condition	0
1	797	67	greylag_nonbreeder	lean_weight	19
1	798	68	pinkfoot_family	migration	0
1	798	68	pinkfoot_family	body_condition	0
1	798	68	pinkfoot_family	lean_weight	0
1	798	68	pinkfoot_nonbreeder	migration	25
1	798	68	pinkfoot_nonbreeder	body_condition	0
1	798	68	pinkfoot_nonbreeder	lean_weight	1
1	798	68	barnacle_family	migration	0
1	798	68	barnacle_family	body_condition	0
1	798	68	barnacle_family	lean_weight	0
1	798	68	barnacle_nonbreeder	migration	0
1	798	68	barnacle_nonbreeder	body_condition	0
1	798	68	barnacle_nonbreeder	lean_weight	14
1	798	68	greylag_family	migration	0
1	798	68	greylag_family	body_condition	0
1	798	68	greylag_family	lean_weight	0
1	798	68	greylag_nonbreeder	migration	0
1	798	68	greylag_nonbreeder	body_condition	0
1	798	68	greylag_nonbreeder	lean_weight	13
1	799	69	pinkfoot_family	migration	2
1	799	69	pinkfoot_family	body_condition	0
1	799	69	pinkfoot_family	lean_weight	0
1	799	69	pinkfoot_nonbreeder	migration	23
1	799	69	pinkfoot_nonbreeder	body_condition	0
1	799	69	pinkfoot_nonbreeder	lean_weight	5
1	799	69	barnacle_family	migration	0
1	799	69	barnacle_family	body_condition	0
1	799	69	barnacle_family	lean_weight	0
1	799	69	barnacle_nonbreeder	migration	0
1	799	69	barnacle_nonbreeder	body_condition	0
1	799	69	barnacle_nonbreeder	lean_weight	27
1	799	69	greylag_family	migration	0
1	799	69	greylag_family	body_condition	0
1	799	69	greylag_family	lean_weight	0
1	799	69	greylag_nonbreeder	migration	0
1	799	69	greylag_nonbreeder	body_condition	0
1	799	69	greylag_nonbreeder	lean_weight	19
1	800	70	pinkfoot_family	migration	1
1	800	70	pinkfoot_family	body_condition	0
1	800	70	pinkfoot_family	lean_weight	0
1	800	70	pinkfoot_nonbreeder	migration	28
1	800	70	pinkfoot_nonbreeder	body_condition	0
1	800	70	pinkfoot_nonbreeder	lean_weight	5
1	800	70	barnacle_family	migration	0
1	800	70	barnacle_family	body_condition	0
1	800	70	barnacle_family	lean_weight	1
1	800	70	barnacle_nonbreeder	migration	0
1	800	70	barnacle_nonbreeder	body_condition	0
1	800	70	barnacle_nonbreeder	lean_weight	28
1	800	70	greylag_family	migration	0
1	800	70	greylag_family	body_condition	0
1	800	70	greylag_family	lean_weight	1
1	800	70	greylag_nonbreeder	migration	0
1	800	70	greylag_nonbreeder	body_condition	0
1	800	70	greylag_nonbreeder	lean_weight	27
1	801	71	pinkfoot_family	migration	1
1	801	71	pinkfoot_family	body_condition	0
1	801	71	pinkfoot_family	lean_weight	0
1	801	71	pinkfoot_nonbreeder	migration	29
1	801	71	pinkfoot_nonbreeder	body_condition	0
1	801	71	pinkfoot_nonbreeder	lean_weight	4
1	801	71	barnacle_family	migration	0
1	801	71	barnacle_family	body_condition	0
1	801	71	barnacle_family	lean_weight	0
1	801	71	barnacle_nonbreeder	migration	0
1	801	71	barnacle_nonbreeder	body_condition	0
1	801	71	barnacle_nonbreeder	lean_weight	17
1	801	71	greylag_family	migration	0
1	801	71	greylag_family	body_condition	0
1	801	71	greylag_family	lean_weight	1
1	801	71	greylag_nonbreeder	migration	0
1	801	71	greylag_nonbreeder	body_condition	0
1	801	71	greylag_nonbreeder	lean_weight	11
1	802	72	pinkfoot_family	migration	4
1	802	72	pinkfoot_family	body_condition	0
1	802	72	pinkfoot_family	lean_weight	0
1	802	72	pinkfoot_nonbreeder	migration	27
1	802	72	pinkfoot_nonbreeder	body_condition	0
1	802	72	pinkfoot_nonbreeder	lean_weight	9
1	802	72	barnacle_family	migration	0
1	802	72	barnacle_family	body_condition	0
1	802	72	barnacle_family	lean_weight	0
1	802	72	barnacle_nonbreeder	migration	0
1	802	72	barnacle_nonbreeder	body_condition	0
1	802	72	barnacle_nonbreeder	lean_weight	9
1	802	72	greylag_family	migration	0
1	802	72	greylag_family	body_condition	0
1	802	72	greylag_family	lean_weight	0
1	802	72	greylag_nonbreeder	migration	0
1	802	72	greylag_nonbreeder	body_condition	0
1	802	72	greylag_nonbreeder	lean_weight	11
1	803	73	pinkfoot_family	migration	4
1	803	73	pinkfoot_family	body_condition	0
1	803	73	pinkfoot_family	lean_weight	0
1	803	73	pinkfoot_nonbreeder	migration	22
1	803	73	pinkfoot_nonbreeder	body_condition	0
1	803	73	pinkfoot_nonbreeder	lean_weight	5
1	803	73	barnacle_family	migration	0
1	803	73	barnacle_family	body_condition	0
1	803	73	barnacle_family	lean_weight	2
1	803	73	barnacle_nonbreeder	migration	0
1	803	73	barnacle_nonbreeder	body_condition	0
1	803	73	barnacle_nonbreeder	lean_weight	19
1	803	73	greylag_family	migration	0
1	803	73	greylag_family	body_condition	0
1	803	73	greylag_family	lean_weight	0
1	803	73	greylag_nonbreeder	migration	0
1	803	73	greylag_nonbreeder	body_condition	0
1	803	73	greylag_nonbreeder	lean_weight	16
1	804	74	pinkfoot_family	migration	3
1	804	74	pinkfoot_family	body_condition	0
1	804	74	pinkfoot_family	lean_weight	0
1	804	74	pinkfoot_nonbreeder	migration	27
1	804	74	pinkfoot_nonbreeder	body_condition	0
1	804	74	pinkfoot_nonbreeder	lean_weight	3
1	804	74	barnacle_family	migration	0
1	804	74	barnacle_family	body_condition	0
1	804	74	barnacle_family	lean_weight	2
1	804	74	barnacle_nonbreeder	migration	0
1	804	74	barnacle_nonbreeder	body_condition	0
1	804	74	barnacle_nonbreeder	lean_weight	8
1	804	74	greylag_family	migration	0
1	804	74	greylag_family	body_condition	0
1	804	74	greylag_family	lean_weight	1
1	804	74	greylag_nonbreeder	migration	0
1	804	74	greylag_nonbreeder	body_condition	0
1	804	74	greylag_nonbreeder	lean_weight	18
1	805	75	pinkfoot_family	migration	1
1	805	75	pinkfoot_family	body_condition	0
1	805	75	pinkfoot_family	lean_weight	0
1	805	75	pinkfoot_nonbreeder	migration	31
1	805	75	pinkfoot_nonbreeder	body_condition	0
1	805	75	pinkfoot_nonbreeder	lean_weight	7
1	805	75	barnacle_family	migration	0
1	805	75	barnacle_family	body_condition	0
1	805	75	barnacle_family	lean_weight	2
1	805	75	barnacle_nonbreeder	migration	0
1	805	75	barnacle_nonbreeder	body_condition	0
1	805	75	barnacle_nonbreeder	lean_weight	17
1	805	75	greylag_family	migration	0
1	805	75	greylag_family	body_condition	0
1	805	75	greylag_family	lean_weight	0
1	805	75	greylag_nonbreeder	migration	0
1	805	75	greylag_nonbreeder	body_condition	0
1	805	75	greylag_nonbreeder	lean_weight	9
1	806	76	pinkfoot_family	migration	1
1	806	76	pinkfoot_family	body_condition	0
1	806	76	pinkfoot_family	lean_weight	0
1	806	76	pinkfoot_nonbreeder	migration	29
1	806	76	pinkfoot_nonbreeder	body_condition	0
1	806	76	pinkfoot_nonbreeder	lean_weight	1
1	806	76	barnacle_family	migration	0
1	806	76	barnacle_family	body_condition	0
1	806	76	barnacle_family	lean_weight	0
1	806	76	barnacle_nonbreeder	migration	0
1	806	76	barnacle_nonbreeder	body_condition	0
1	806	76	barnacle_nonbreeder	lean_weight	20
1	806	76	greylag_family	migration	6
1	806	76	greylag_family	body_condition	0
1	806	76	greylag_family	lean_weight	1
1	806	76	greylag_nonbreeder	migration	306
1	806	76	greylag_nonbreeder	body_condition	0
1	806	76	greylag_nonbreeder	lean_weight	16
1	807	77	pinkfoot_family	migration	2
1	807	77	pinkfoot_family	body_condition	0
1	807	77	pinkfoot_family	lean_weight	0
1	807	77	pinkfoot_nonbreeder	migration	23
1	807	77	pinkfoot_nonbreeder	body_condition	0
1	807	77	pinkfoot_nonbreeder	lean_weight	0
1	807	77	barnacle_family	migration	0
1	807	77	barnacle_family	body_condition	0
1	807	77	barnacle_family	lean_weight	2
1	807	77	barnacle_nonbreeder	migration	0
1	807	77	barnacle_nonbreeder	body_condition	0
1	807	77	barnacle_nonbreeder	lean_weight	14
1	807	77	greylag_family	migration	15
1	807	77	greylag_family	body_condition	0
1	807	77	greylag_family	lean_weight	0
1	807	77	greylag_nonbreeder	migration	292
1	807	77	greylag_nonbreeder	body_condition	0
1	807	77	greylag_nonbreeder	lean_weight	9
1	808	78	pinkfoot_family	migration	34
1	808	78	pinkfoot_family	body_condition	0
1	808	78	pinkfoot_family	lean_weight	0
1	808	78	pinkfoot_nonbreeder	migration	274
1	808	78	pinkfoot_nonbreeder	body_condition	0
1	808	78	pinkfoot_nonbreeder	lean_weight	6
1	808	78	barnacle_family	migration	0
1	808	78	barnacle_family	body_condition	0
1	808	78	barnacle_family	lean_weight	1
1	808	78	barnacle_nonbreeder	migration	0
1	808	78	barnacle_nonbreeder	body_condition	0
1	808	78	barnacle_nonbreeder	lean_weight	6
1	808	78	greylag_family	migration	17
1	808	78	greylag_family	body_condition	0
1	808	78	greylag_family	lean_weight	1
1	808	78	greylag_nonbreeder	migration	288
1	808	78	greylag_nonbreeder	body_condition	0
1	808	78	greylag_nonbreeder	lean_weight	12
1	809	79	pinkfoot_family	migration	13
1	809	79	pinkfoot_family	body_condition	0
1	809	79	pinkfoot_family	lean_weight	0
1	809	79	pinkfoot_nonbreeder	migration	300
1	809	79	pinkfoot_nonbreeder	body_condition	0
1	809	79	pinkfoot_nonbreeder	lean_weight	2
1	809	79	barnacle_family	migration	0
1	809	79	barnacle_family	body_condition	0
1	809	79	barnacle_family	lean_weight	1
1	809	79	barnacle_nonbreeder	migration	0
1	809	79	barnacle_nonbreeder	body_condition	0
1	809	79	barnacle_nonbreeder	lean_weight	15
1	809	79	greylag_family	migration	16
1	809	79	greylag_family	body_condition	0
1	809	79	greylag_family	lean_weight	1
1	809	79	greylag_nonbreeder	migration	272
1	809	79	greylag_nonbreeder	body_condition	0
1	809	79	greylag_nonbreeder	lean_weight	12
1	810	80	pinkfoot_family	migration	11
1	810	80	pinkfoot_family	body_condition	0
1	810	80	pinkfoot_family	lean_weight	1
1	810	80	pinkfoot_nonbreeder	migration	311
1	810	80	pinkfoot_nonbreeder	body_condition	0
1	810	80	pinkfoot_nonbreeder	lean_weight	4
1	810	80	barnacle_family	migration	0
1	810	80	barnacle_family	body_condition	0
1	810	80	barnacle_family	lean_weight	1
1	810	80	barnacle_nonbreeder	migration	0
1	810	80	barnacle_nonbreeder	body_condition	0
1	810	80	barnacle_nonbreeder	lean_weight	14
1	810	80	greylag_family	migration	15
1	810	80	greylag_family	body_condition	0
1	810	80	greylag_family	lean_weight	0
1	810	80	greylag_nonbreeder	migration	307
1	810	80	greylag_nonbreeder	body_condition	0
1	810	80	greylag_nonbreeder	lean_weight	12
1	811	81	pinkfoot_family	migration	19
1	811	81	pinkfoot_family	body_condition	0
1	811	81	pinkfoot_family	lean_weight	0
1	811	81	pinkfoot_nonbreeder	migration	305
1	811	81	pinkfoot_nonbreeder	body_condition	0
1	811	81	pinkfoot_nonbreeder	lean_weight	5
1	811	81	barnacle_family	migration	0
1	811	81	barnacle_family	body_condition	0
1	811	81	barnacle_family	lean_weight	4
1	811	81	barnacle_nonbreeder	migration	0
1	811	81	barnacle_nonbreeder	body_condition	0
1	811	81	barnacle_nonbreeder	lean_weight	8
1	811	81	greylag_family	migration	14
1	811	81	greylag_family	body_condition	0
1	811	81	greylag_family	lean_weight	0
1	811	81	greylag_nonbreeder	migration	301
1	811	81	greylag_nonbreeder	body_condition	0
1	811	81	greylag_nonbreeder	lean_weight	6
1	812	82	pinkfoot_family	migration	21
1	812	82	pinkfoot_family	body_condition	0
1	812	82	pinkfoot_family	lean_weight	0
1	812	82	pinkfoot_nonbreeder	migration	267
1	812	82	pinkfoot_nonbreeder	body_condition	0
1	812	82	pinkfoot_nonbreeder	lean_weight	6
1	812	82	barnacle_family	migration	0
1	812	82	barnacle_family	body_condition	0
1	812	82	barnacle_family	lean_weight	1
1	812	82	barnacle_nonbreeder	migration	0
1	812	82	barnacle_nonbreeder	body_condition	0
1	812	82	barnacle_nonbreeder	lean_weight	20
1	812	82	greylag_family	migration	21
1	812	82	greylag_family	body_condition	0
1	812	82	greylag_family	lean_weight	1
1	812	82	greylag_nonbreeder	migration	223
1	812	82	greylag_nonbreeder	body_condition	0
1	812	82	greylag_nonbreeder	lean_weight	6
1	813	83	pinkfoot_family	migration	19
1	813	83	pinkfoot_family	body_condition	0
1	813	83	pinkfoot_family	lean_weight	0
1	813	83	pinkfoot_nonbreeder	migration	308
1	813	83	pinkfoot_nonbreeder	body_condition	0
1	813	83	pinkfoot_nonbreeder	lean_weight	1
1	813	83	barnacle_family	migration	0
1	813	83	barnacle_family	body_condition	0
1	813	83	barnacle_family	lean_weight	1
1	813	83	barnacle_nonbreeder	migration	0
1	813	83	barnacle_nonbreeder	body_condition	0
1	813	83	barnacle_nonbreeder	lean_weight	14
1	813	83	greylag_family	migration	15
1	813	83	greylag_family	body_condition	0
1	813	83	greylag_family	lean_weight	0
1	813	83	greylag_nonbreeder	migration	288
1	813	83	greylag_nonbreeder	body_condition	0
1	813	83	greylag_nonbreeder	lean_weight	7
1	814	84	pinkfoot_family	migration	19
1	814	84	pinkfoot_family	body_condition	0
1	814	84	pinkfoot_family	lean_weight	0
1	814	84	pinkfoot_nonbreeder	migration	293
1	814	84	pinkfoot_nonbreeder	body_condition	0
1	814	84	pinkfoot_nonbreeder	lean_weight	0
1	814	84	barnacle_family	migration	0
1	814	84	barnacle_family	body_condition	0
1	814	84	barnacle_family	lean_weight	0
1	814	84	barnacle_nonbreeder	migration	0
1	814	84	barnacle_nonbreeder	body_condition	0
1	814	84	barnacle_nonbreeder	lean_weight	13
1	814	84	greylag_family	migration	17
1	814	84	greylag_family	body_condition	0
1	814	84	greylag_family	lean_weight	0
1	814	84	greylag_nonbreeder	migration	266
1	814	84	greylag_nonbreeder	body_condition	0
1	814	84	greylag_nonbreeder	lean_weight	2
1	815	85	pinkfoot_family	migration	18
1	815	85	pinkfoot_family	body_condition	0
1	815	85	pinkfoot_family	lean_weight	0
1	815	85	pinkfoot_nonbreeder	migration	292
1	815	85	pinkfoot_nonbreeder	body_condition	0
1	815	85	pinkfoot_nonbreeder	lean_weight	1
1	815	85	barnacle_family	migration	0
1	815	85	barnacle_family	body_condition	0
1	815	85	barnacle_family	lean_weight	1
1	815	85	barnacle_nonbreeder	migration	0
1	815	85	barnacle_nonbreeder	body_condition	0
1	815	85	barnacle_nonbreeder	lean_weight	10
1	815	85	greylag_family	migration	14
1	815	85	greylag_family	body_condition	0
1	815	85	greylag_family	lean_weight	0
1	815	85	greylag_nonbreeder	migration	286
1	815	85	greylag_nonbreeder	body_condition	0
1	815	85	greylag_nonbreeder	lean_weight	3
1	816	86	pinkfoot_family	migration	18
1	816	86	pinkfoot_family	body_condition	0
1	816	86	pinkfoot_family	lean_weight	0
1	816	86	pinkfoot_nonbreeder	migration	278
1	816	86	pinkfoot_nonbreeder	body_condition	0
1	816	86	pinkfoot_nonbreeder	lean_weight	0
1	816	86	barnacle_family	migration	0
1	816	86	barnacle_family	body_condition	0
1	816	86	barnacle_family	lean_weight	0
1	816	86	barnacle_nonbreeder	migration	0
1	816	86	barnacle_nonbreeder	body_condition	0
1	816	86	barnacle_nonbreeder	lean_weight	12
1	816	86	greylag_family	migration	12
1	816	86	greylag_family	body_condition	0
1	816	86	greylag_family	lean_weight	0
1	816	86	greylag_nonbreeder	migration	243
1	816	86	greylag_nonbreeder	body_condition	0
1	816	86	greylag_nonbreeder	lean_weight	1
1	817	87	pinkfoot_family	migration	16
1	817	87	pinkfoot_family	body_condition	0
1	817	87	pinkfoot_family	lean_weight	0
1	817	87	pinkfoot_nonbreeder	migration	267
1	817	87	pinkfoot_nonbreeder	body_condition	0
1	817	87	pinkfoot_nonbreeder	lean_weight	0
1	817	87	barnacle_family	migration	0
1	817	87	barnacle_family	body_condition	0
1	817	87	barnacle_family	lean_weight	0
1	817	87	barnacle_nonbreeder	migration	0
1	817	87	barnacle_nonbreeder	body_condition	0
1	817	87	barnacle_nonbreeder	lean_weight	18
1	817	87	greylag_family	migration	0
1	817	87	greylag_family	body_condition	0
1	817	87	greylag_family	lean_weight	0
1	817	87	greylag_nonbreeder	migration	0
1	817	87	greylag_nonbreeder	body_condition	0
1	817	87	greylag_nonbreeder	lean_weight	0
1	818	88	pinkfoot_family	migration	24
1	818	88	pinkfoot_family	body_condition	0
1	818	88	pinkfoot_family	lean_weight	0
1	818	88	pinkfoot_nonbreeder	migration	274
1	818	88	pinkfoot_nonbreeder	body_condition	0
1	818	88	pinkfoot_nonbreeder	lean_weight	1
1	818	88	barnacle_family	migration	0
1	818	88	barnacle_family	body_condition	0
1	818	88	barnacle_family	lean_weight	0
1	818	88	barnacle_nonbreeder	migration	0
1	818	88	barnacle_nonbreeder	body_condition	0
1	818	88	barnacle_nonbreeder	lean_weight	4
1	818	88	greylag_family	migration	0
1	818	88	greylag_family	body_condition	0
1	818	88	greylag_family	lean_weight	0
1	818	88	greylag_nonbreeder	migration	0
1	818	88	greylag_nonbreeder	body_condition	0
1	818	88	greylag_nonbreeder	lean_weight	0
1	819	89	pinkfoot_family	migration	19
1	819	89	pinkfoot_family	body_condition	0
1	819	89	pinkfoot_family	lean_weight	0
1	819	89	pinkfoot_nonbreeder	migration	287
1	819	89	pinkfoot_nonbreeder	body_condition	0
1	819	89	pinkfoot_nonbreeder	lean_weight	0
1	819	89	barnacle_family	migration	0
1	819	89	barnacle_family	body_condition	0
1	819	89	barnacle_family	lean_weight	2
1	819	89	barnacle_nonbreeder	migration	0
1	819	89	barnacle_nonbreeder	body_condition	0
1	819	89	barnacle_nonbreeder	lean_weight	8
1	819	89	greylag_family	migration	0
1	819	89	greylag_family	body_condition	0
1	819	89	greylag_family	lean_weight	0
1	819	89	greylag_nonbreeder	migration	0
1	819	89	greylag_nonbreeder	body_condition	0
1	819	89	greylag_nonbreeder	lean_weight	0
1	820	90	pinkfoot_family	migration	20
1	820	90	pinkfoot_family	body_condition	0
1	820	90	pinkfoot_family	lean_weight	0
1	820	90	pinkfoot_nonbreeder	migration	296
1	820	90	pinkfoot_nonbreeder	body_condition	0
1	820	90	pinkfoot_nonbreeder	lean_weight	0
1	820	90	barnacle_family	migration	9
1	820	90	barnacle_family	body_condition	0
1	820	90	barnacle_family	lean_weight	2
1	820	90	barnacle_nonbreeder	migration	186
1	820	90	barnacle_nonbreeder	body_condition	0
1	820	90	barnacle_nonbreeder	lean_weight	3
1	820	90	greylag_family	migration	0
1	820	90	greylag_family	body_condition	0
1	820	90	greylag_family	lean_weight	0
1	820	90	greylag_nonbreeder	migration	0
1	820	90	greylag_nonbreeder	body_condition	0
1	820	90	greylag_nonbreeder	lean_weight	0
1	821	91	pinkfoot_family	migration	19
1	821	91	pinkfoot_family	body_condition	0
1	821	91	pinkfoot_family	lean_weight	0
1	821	91	pinkfoot_nonbreeder	migration	287
1	821	91	pinkfoot_nonbreeder	body_condition	0
1	821	91	pinkfoot_nonbreeder	lean_weight	0
1	821	91	barnacle_family	migration	9
1	821	91	barnacle_family	body_condition	0
1	821	91	barnacle_family	lean_weight	0
1	821	91	barnacle_nonbreeder	migration	159
1	821	91	barnacle_nonbreeder	body_condition	0
1	821	91	barnacle_nonbreeder	lean_weight	5
1	821	91	greylag_family	migration	0
1	821	91	greylag_family	body_condition	0
1	821	91	greylag_family	lean_weight	0
1	821	91	greylag_nonbreeder	migration	0
1	821	91	greylag_nonbreeder	body_condition	0
1	821	91	greylag_nonbreeder	lean_weight	0
1	822	92	pinkfoot_family	migration	23
1	822	92	pinkfoot_family	body_condition	0
1	822	92	pinkfoot_family	lean_weight	0
1	822	92	pinkfoot_nonbreeder	migration	296
1	822	92	pinkfoot_nonbreeder	body_condition	0
1	822	92	pinkfoot_nonbreeder	lean_weight	0
1	822	92	barnacle_family	migration	13
1	822	92	barnacle_family	body_condition	0
1	822	92	barnacle_family	lean_weight	0
1	822	92	barnacle_nonbreeder	migration	151
1	822	92	barnacle_nonbreeder	body_condition	0
1	822	92	barnacle_nonbreeder	lean_weight	4
1	822	92	greylag_family	migration	0
1	822	92	greylag_family	body_condition	0
1	822	92	greylag_family	lean_weight	0
1	822	92	greylag_nonbreeder	migration	0
1	822	92	greylag_nonbreeder	body_condition	0
1	822	92	greylag_nonbreeder	lean_weight	0
1	823	93	pinkfoot_family	migration	18
1	823	93	pinkfoot_family	body_condition	0
1	823	93	pinkfoot_family	lean_weight	0
1	823	93	pinkfoot_nonbreeder	migration	302
1	823	93	pinkfoot_nonbreeder	body_condition	0
1	823	93	pinkfoot_nonbreeder	lean_weight	0
1	823	93	barnacle_family	migration	7
1	823	93	barnacle_family	body_condition	0
1	823	93	barnacle_family	lean_weight	0
1	823	93	barnacle_nonbreeder	migration	163
1	823	93	barnacle_nonbreeder	body_condition	0
1	823	93	barnacle_nonbreeder	lean_weight	3
1	823	93	greylag_family	migration	0
1	823	93	greylag_family	body_condition	0
1	823	93	greylag_family	lean_weight	0
1	823	93	greylag_nonbreeder	migration	0
1	823	93	greylag_nonbreeder	body_condition	0
1	823	93	greylag_nonbreeder	lean_weight	0
1	824	94	pinkfoot_family	migration	31
1	824	94	pinkfoot_family	body_condition	0
1	824	94	pinkfoot_family	lean_weight	0
1	824	94	pinkfoot_nonbreeder	migration	307
1	824	94	pinkfoot_nonbreeder	body_condition	0
1	824	94	pinkfoot_nonbreeder	lean_weight	0
1	824	94	barnacle_family	migration	8
1	824	94	barnacle_family	body_condition	0
1	824	94	barnacle_family	lean_weight	0
1	824	94	barnacle_nonbreeder	migration	213
1	824	94	barnacle_nonbreeder	body_condition	0
1	824	94	barnacle_nonbreeder	lean_weight	4
1	824	94	greylag_family	migration	0
1	824	94	greylag_family	body_condition	0
1	824	94	greylag_family	lean_weight	0
1	824	94	greylag_nonbreeder	migration	0
1	824	94	greylag_nonbreeder	body_condition	0
1	824	94	greylag_nonbreeder	lean_weight	0
1	825	95	pinkfoot_family	migration	21
1	825	95	pinkfoot_family	body_condition	0
1	825	95	pinkfoot_family	lean_weight	0
1	825	95	pinkfoot_nonbreeder	migration	294
1	825	95	pinkfoot_nonbreeder	body_condition	0
